id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
204,ABANS ELECTRICALS PLC,ABAN.N0000,19,0.0,0.0,139.0,139.0,140.0,139.5,1682672032043,01/JAN/1984,8100.0,58,6,710367840.0,0.0,139.5,139.0,58,6,0,2023-05-01 10:27:55.298789,2023-05-01
2065,ACCESS ENGINEERING PLC,AEL.N0000,1181,0.0,0.0,14.6,14.6,14.8,14.4,1682672359783,27/MAR/2012,6425855.4,440725,120,14600000000.0,0.0,14.8,14.6,440725,120,0,2023-05-01 10:27:55.298789,2023-05-01
472,ACL CABLES PLC,ACL.N0000,405,0.1310615989515072,0.1,76.4,76.3,77.9,75.0,1682672167911,01/JAN/1976,11569913.4,152351,146,18303508608.0,0.0,76.0,76.4,152351,146,0,2023-05-01 10:27:55.298789,2023-05-01
406,ACL PLASTICS PLC,APLA.N0000,100,-0.8947006194081212,-3.25,360.0,363.25,383.0,350.0,1682670086534,05/APR/1995,1960983.25,5566,87,1516500000.0,0.0,382.75,360.0,5566,87,0,2023-05-01 10:27:55.298789,2023-05-01
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,543,-1.5625,-0.1,6.3,6.4,6.4,5.7,1682672288285,01/JAN/1956,78457.1,12913,18,598500000.0,0.0,6.2,6.3,12913,18,0,2023-05-01 10:27:55.298789,2023-05-01
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,500,1.7006802721088434,0.5,29.9,29.4,30.3,29.0,1682672382586,22/JAN/1996,378477.5,12839,28,4671875000.0,0.0,30.3,29.9,12839,28,0,2023-05-01 10:27:55.298789,2023-05-01
2026,AGSTAR PLC,AGST.N0000,304,-0.8547008547008547,-0.1,11.6,11.7,11.9,11.5,1682671067930,16/FEB/2012,1273580.8,109136,47,5350957794.0,0.0,11.9,11.6,109136,47,2,2023-05-01 10:27:55.298789,2023-05-01
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,100,0.0,0.0,59.5,59.5,59.5,57.0,1682664875858,01/JAN/1980,2691289.0,45288,20,20009255595.0,0.0,58.0,59.5,45288,20,0,2023-05-01 10:27:55.298789,2023-05-01
343,AITKEN SPENCE PLC,SPEN.N0000,47,0.0,0.0,135.0,135.0,138.0,133.5,1682663712938,01/JAN/1983,1387875.5,10282,8,54809466075.0,0.0,138.0,135.0,10282,8,0,2023-05-01 10:27:55.298789,2023-05-01
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,50,0.0,0.0,63.4,63.4,64.4,63.1,1682672157135,01/JAN/1959,205588.1,3243,29,2136326400.0,0.0,63.6,63.4,3243,29,0,2023-05-01 10:27:55.298789,2023-05-01
3082,ALUMEX PLC,ALUM.N0000,1000,1.1627906976744187,0.1,8.7,8.6,8.8,8.6,1682671264276,31/MAR/2014,1767638.0,203180,14,5207869416.0,0.0,8.6,8.7,203180,14,2,2023-05-01 10:27:55.298789,2023-05-01
3046,AMANA BANK PLC,ABL.N0000,5000,-3.8461538461538463,-0.1,2.5,2.6,2.6,2.5,1682671283208,29/JAN/2014,2778209.3,1111112,104,6959873777.5,0.0,2.6,2.5,1111112,104,0,2023-05-01 10:27:55.298789,2023-05-01
364,AMANA TAKAFUL PLC,ATL.N0000,100,1.8181818181818181,0.2,11.2,11.0,11.2,11.2,1682667848576,27/NOV/2006,1120.0,100,1,2280663201.6,0.0,11.2,11.2,100,1,2,2023-05-01 10:27:55.298789,2023-05-01
2145,AMBEON CAPITAL PLC,TAP.N0000,1821,-2.0408163265306123,-0.2,9.6,9.8,9.9,9.5,1682672202985,17/MAY/2012,1662245.9,173361,69,9626158224.0,0.0,9.7,9.6,173361,69,3,2023-05-01 10:27:55.298789,2023-05-01
121,AMBEON HOLDINGS PLC,GREG.N0000,1110,-3.8997214484679668,-1.4,34.5,35.9,34.5,34.5,1682664355394,01/JAN/1970,276000.0,8000,10,12312003477.0,0.0,34.5,34.5,8000,10,2,2023-05-01 10:27:55.298789,2023-05-01
2025,ASIA ASSET FINANCE PLC,AAF.N0000,400,0.0,0.0,8.5,8.5,8.6,8.4,1682669299329,12/JAN/2012,140088.0,16488,14,1055662030.5,0.0,8.4,8.5,16488,14,0,2023-05-01 10:27:55.298789,2023-05-01
160,ASIA CAPITAL PLC,ACAP.N0000,1,-10.0,-0.4,3.6,4.0,4.0,3.6,1682666518298,22/SEP/1994,120776.8,33495,10,472787982.0,0.0,4.0,3.6,33495,10,0,2023-05-01 10:27:55.298789,2023-05-01
2209,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,900,0.0,0.0,3.9,3.9,3.9,3.9,1682672394199,12/SEP/2012,294524.1,75519,34,1014000000.0,0.0,3.9,3.9,75519,34,2,2023-05-01 10:27:55.298789,2023-05-01
143,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,1,4.050632911392405,1.6,41.1,39.5,42.0,39.6,1682668425212,30/JAN/2004,187110.8,4552,9,18198064830.0,0.0,42.0,41.1,4552,9,0,2023-05-01 10:27:55.298789,2023-05-01
240,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,40,-2.4390243902439024,-0.3,12.0,12.3,12.8,11.9,1682665986113,12/NOV/2004,364690.5,30301,46,6341490540.0,0.0,12.8,12.0,30301,46,0,2023-05-01 10:27:55.298789,2023-05-01
225,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,67,-0.398406374501992,-0.1,25.0,25.1,26.0,25.0,1682666165566,01/JUN/1986,177339.0,7093,13,28438339900.0,0.0,25.1,25.0,7093,13,0,2023-05-01 10:27:55.298789,2023-05-01
1844,ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,308,-2.6315789473684212,-0.2,7.4,7.6,7.6,7.0,1682662179244,23/JUN/2011,7350.6,1000,6,838621783.2,0.0,7.6,7.4,1000,6,2,2023-05-01 10:27:55.298789,2023-05-01
3794,B P P L HOLDINGS PLC,BPPL.N0000,4416,-3.3333333333333335,-0.7,20.3,21.0,21.4,20.0,1682670320534,04/APR/2017,5274666.5,257568,22,6228920147.1,0.0,21.4,20.3,257568,22,2,2023-05-01 10:27:55.298789,2023-05-01
188,BAIRAHA FARMS PLC,BFL.N0000,141,0.0,0.0,140.0,140.0,142.75,138.0,1682671482124,05/DEC/1994,1172323.75,8432,59,2464000000.0,0.0,141.25,140.0,8432,59,0,2023-05-01 10:27:55.298789,2023-05-01
193,BALANGODA  PLANTATIONS  PLC,BALA.N0000,100,3.697749196141479,2.3,64.5,62.2,64.5,62.0,1682670322571,03/JUN/1998,631527.7,10133,9,3049090827.0,0.0,62.1,64.5,10133,9,0,2023-05-01 10:27:55.298789,2023-05-01
2188,BERUWALA RESORTS PLC,BERU.N0000,1779,0.0,0.0,1.4,1.4,1.5,1.4,1682666261707,04/JUL/2012,32569.6,23235,12,840000000.0,0.0,1.4,1.4,23235,12,2,2023-05-01 10:27:55.298789,2023-05-01
135,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.N0000,424,0.0,0.0,0.9,0.9,1.0,0.9,1682670176502,31/MAR/1992,326551.3,362644,43,265141603.8,0.0,0.9,0.9,362644,43,0,2023-05-01 10:27:55.298789,2023-05-01
301,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.X0000,3500,-25.0,-0.1,0.3,0.4,0.4,0.3,1682668388342,31/MAR/1992,13304.5,42428,11,58390086.9,0.0,0.4,0.3,42428,11,0,2023-05-01 10:27:55.298789,2023-05-01
189,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,212,2.037351443123939,1.2,60.1,58.9,62.0,59.0,1682672317134,08/MAY/1992,1146176.2,19063,34,5687437530.4,0.0,59.2,60.1,19063,34,2,2023-05-01 10:27:55.298789,2023-05-01
25,BROWN & COMPANY PLC,BRWN.N0000,100,0.9009009009009009,1.0,112.0,111.0,113.0,110.5,1682672397571,25/APR/1991,315831.75,2841,39,23814000000.0,0.0,110.5,112.0,2841,39,2,2023-05-01 10:27:55.298789,2023-05-01
128,BROWNS BEACH HOTELS PLC,BBH.N0000,10000,0.0,0.0,12.0,12.0,12.2,12.0,1682670231757,22/FEB/1993,153751.9,12787,9,1555200000.0,0.0,12.1,12.0,12787,9,3,2023-05-01 10:27:55.298789,2023-05-01
1851,BROWNS INVESTMENTS PLC,BIL.N0000,5000,-1.7543859649122806,-0.1,5.6,5.7,5.7,5.5,1682672399124,26/JUL/2011,50215323.4,8936166,733,80470417776.0,0.0,5.7,5.6,8936166,733,2,2023-05-01 10:27:55.298789,2023-05-01
165,BUKIT DARAH PLC,BUKI.N0000,500,-0.06574621959237344,-0.25,380.0,380.25,380.0,380.0,1682663659989,01/JAN/1970,383800.0,1010,4,38760000000.0,0.0,380.0,380.0,1010,4,0,2023-05-01 10:27:55.298789,2023-05-01
308,C M HOLDINGS PLC,COLO.N0000,2,-4.571428571428571,-3.2,66.8,70.0,69.8,66.5,1682665583955,01/JAN/1970,12490.0,187,4,1015360000.0,0.0,66.5,66.8,187,4,0,2023-05-01 10:27:55.298789,2023-05-01
520,C T LAND DEVELOPMENT PLC,CTLD.N0000,100,-0.796812749003984,-0.2,24.9,25.1,25.0,22.5,1682666152175,22/MAR/1988,61882.5,2517,7,2023125000.0,0.0,25.0,24.9,2517,7,2,2023-05-01 10:27:55.298789,2023-05-01
335,C. W. MACKIE PLC,CWM.N0000,700,3.1798245614035086,2.9,94.1,91.2,96.9,88.0,1682672385437,09/JAN/1995,8152095.1,87138,140,3386523119.6,0.0,91.0,94.1,87138,140,2,2023-05-01 10:27:55.298789,2023-05-01
5293,CAPITAL ALLIANCE PLC,CALT.N0000,50000,-1.7543859649122806,-0.5,28.0,28.5,28.5,27.7,1682672382673,15/DEC/2021,8546161.5,305350,62,9223700752.0,0.0,28.5,28.0,305350,62,2,2023-05-01 10:27:55.298789,2023-05-01
551,CARGILLS (CEYLON) PLC,CARG.N0000,47,-0.42016806722689076,-1.0,237.0,238.0,240.0,237.0,1682669768357,01/JAN/1946,41520.5,175,9,61069622247.0,0.0,237.5,237.0,175,9,0,2023-05-01 10:27:55.298789,2023-05-01
22,CARGO BOAT DEVELOPMENT COMPANY PLC,CABO.N0000,300,-3.732809430255403,-1.9,49.0,50.9,49.0,49.0,1682664256429,01/JAN/1981,19600.0,400,2,883567755.0,0.0,49.0,49.0,400,2,0,2023-05-01 10:27:55.298789,2023-05-01
336,CARSON CUMBERBATCH PLC,CARS.N0000,50,0.0,0.0,250.0,250.0,270.0,260.0,1682668666980,01/JAN/1967,14890.0,57,2,49096728500.0,0.0,270.0,250.0,57,2,0,2023-05-01 10:27:55.298789,2023-05-01
447,CENTRAL FINANCE COMPANY PLC,CFIN.N0000,235,-4.252199413489736,-2.9,65.3,68.2,68.1,65.1,1682670022464,01/JAN/1969,388731.2,5907,33,14846246368.6,0.0,68.1,65.3,5907,33,0,2023-05-01 10:27:55.298789,2023-05-01
224,CENTRAL INDUSTRIES PLC,CIND.N0000,1003,-1.937046004842615,-1.6,81.0,82.6,84.4,79.6,1682667030741,14/AUG/1990,661045.1,8219,16,1900785690.0,0.0,84.4,81.0,8219,16,0,2023-05-01 10:27:55.298789,2023-05-01
91,CEYLINCO INSURANCE PLC,CINS.N0000,600,0.0,0.0,2148.0,2148.0,2187.0,2148.0,1682667843108,21/APR/1988,4732087.0,2203,5,42960000000.0,0.0,2150.0,2148.0,2203,5,0,2023-05-01 10:27:55.298789,2023-05-01
981,CEYLINCO INSURANCE PLC,CINS.X0000,5,0.0,0.0,1025.0,1025.0,1029.5,1020.0,1682659457975,21/APR/1988,7159.0,7,2,6574842000.0,0.0,1029.5,1025.0,7,2,0,2023-05-01 10:27:55.298789,2023-05-01
560,CEYLON BEVERAGE HOLDINGS PLC,BREW.N0000,10,0.0,0.0,1134.0,1134.0,1134.0,1134.0,1682661725207,01/JAN/1970,11340.0,10,1,23800494060.0,0.0,1134.0,1134.0,10,1,2,2023-05-01 10:27:55.298789,2023-05-01
